Lambda4,eta,n,V0,weight
1.4824533424787856,0.08016718823157772,0.42112316262604305,-1.0281256253156126,4.729638758305966e-25
1.0602960236830234,0.08495360761987222,0.5160535327980439,-0.6818224739604748,4.741993286111612e-25
1.4709081045148675,0.07866417157442275,0.39494048663166065,-0.9654033726149818,4.749621490525177e-25
0.9537785039974236,0.08494774973481264,0.5130610102890016,-0.5293009047720876,4.770444966093542e-25
1.5751366592426006,0.0991914132231862,0.2867129706653599,-0.9974525579170994,4.776537045592759e-25
1.2614042872684545,0.09416408656002644,0.42750232326643417,-0.8035446275178226,4.79332940952416e-25
1.3673666349247664,0.09040116430523608,0.3126126495735437,-0.834377356571431,4.795545907339029e-25
1.438996702353323,0.09967425245816866,0.2803899746344184,-0.9063343724465174,4.815635192697037e-25
1.3118890489700417,0.09592393227855088,0.4113830508950894,-0.7814428927033714,4.823102752891277e-25
1.1080869302990544,0.07928037091012273,0.5272100793886182,-0.6301974787833708,4.824155627704462e-25
1.1368471882431228,0.08332446514058713,0.44860039792568357,-0.7577225545240276,4.824827847564473e-25
1.4370679542429234,0.0882945091271233,0.3910666871232832,-1.004970319619831,4.832972948529243e-25
1.3914994515081036,0.08685465606101714,0.31720373344866565,-0.8589982777965992,4.842182901297853e-25
1.3668192538442736,0.09437844409679275,0.34792572642015723,-0.927523894486723,4.895470952147846e-25
1.1946467196785742,0.09453141194229414,0.3593075786526392,-0.6919657293498742,4.903285008125258e-25
1.6151490409531066,0.09719429712790913,0.23768161410896038,-1.107825677936818,4.919978543356449e-25
1.1644175144699098,0.07826012128908469,0.5376442663910231,-0.7217921611574554,4.919962233558821e-25
0.9462244037067354,0.08788048364237079,0.5359531973546279,-0.49911138014868617,4.921968457415689e-25
1.7957073199196518,0.08361041900759253,0.26927393882492595,-1.3543823679097466,4.940525003454882e-25
1.0132747078395596,0.08332662121132586,0.475644821778426,-0.6091531457530934,4.972949693966255e-25
1.100356067147348,0.08074886459188758,0.5867592257161373,-0.6972269925990204,4.986430501312373e-25
1.5661740879745567,0.10514329918705854,0.28613064785138065,-1.0122082251327877,4.986213622361284e-25
1.5814369111088453,0.07863785789967967,0.31684034407353046,-1.138323331035539,4.989508934342284e-25
1.2441310160191594,0.0856549323855244,0.4204547309714007,-0.8577258393085301,4.996140954645646e-25
1.399031929144888,0.098062884904931,0.2832740038547749,-0.8949588688802261,5.06652858307237e-25
1.106368765011464,0.09572732106731285,0.4279408868283405,-0.6226909077265188,5.082269610806868e-25
1.3342520191195573,0.08553774552116451,0.4681232320366621,-0.8968738359594275,5.087867492273957e-25
1.061139779568948,0.08010489719613177,0.4793638012176958,-0.6591974858279965,5.091131903985963e-25
1.3423101594942206,0.08153167743233732,0.36732255740929903,-0.9497364744330405,5.14709105286718e-25
1.028901878565289,0.089171528745651,0.4478475554244143,-0.5992378852811828,5.181696103451504e-25
1.953031723944439,0.08970010031505017,0.239669410625569,-1.4650548110616282,5.191489445558422e-25
1.2305739182259843,0.08081673430447195,0.37212446056296855,-0.8129571902887374,5.199601067303431e-25
1.102286221350736,0.09234107625488357,0.5110646450988854,-0.6223030496126727,5.231316380399075e-25
1.2066052007014592,0.08059604735314083,0.4951786206818595,-0.8187538383326938,5.233155191698889e-25
1.1409300355932674,0.0823136532536283,0.5265066360320678,-0.7588290957315409,5.238378676149649e-25
1.1297420540034322,0.08441651736407274,0.3978043444938782,-0.7207406083780112,5.2612679175321895e-25
1.0462664329568647,0.079943162951217,0.5442978646362615,-0.6612828327762597,5.283036586191316e-25
1.7336564210152403,0.08566006986286799,0.29863188089059833,-1.1742755759219075,5.289555524782404e-25
1.490657073079491,0.10060293684264031,0.27162737782762486,-0.996629509091238,5.290463817172571e-25
1.0039614661363014,0.08046597237154664,0.5338635186307875,-0.5492401810128349,5.312312874984302e-25
1.3265188584206613,0.0941969337933548,0.3030705910399056,-0.8232561154613764,5.340203513906796e-25
1.1321491915575237,0.08773462247227265,0.4421029128842887,-0.7400219958931018,5.346314953979224e-25
1.7080484767028725,0.09492188597305626,0.225256193312444,-1.2109457190562158,5.346567535637843e-25
1.2713406928621318,0.0894875570967231,0.37346941822610763,-0.7287585073404301,5.402124561074707e-25
1.7523246082249928,0.08056281127104531,0.3103082409436837,-1.2899847632930892,5.403359771426334e-25
1.608919452785727,0.10563244226335732,0.26782408750869124,-1.0599601262028144,5.428497912440307e-25
1.9926703032986928,0.08492298259438158,0.23385127085312218,-1.4937119895278625,5.450536066947334e-25
1.7877704683581295,0.0955679422392893,0.23062286870549042,-1.306634595930181,5.455479937971685e-25
1.064837100585254,0.07838930441350633,0.5226356798507552,-0.6357062914124978,5.480153298584534e-25
1.879998658482148,0.08403131456847984,0.281826344488199,-1.3531703865939617,5.490396899722885e-25
1.182479842948357,0.0966462231963663,0.36926974186487027,-0.7053080138329437,5.505439490852996e-25
1.2970044519586041,0.08847920756217212,0.47712842664651883,-0.8227828089070686,5.509843522443139e-25
1.0720175368731495,0.08635495853659456,0.41707831570843196,-0.649713196838881,5.565776875039089e-25
1.16050794874507,0.09710280378327987,0.3904451406233327,-0.6659040760288435,5.569430046886726e-25
1.406681133726198,0.09271278771372282,0.32037202434963546,-0.97717705829734,5.574387897459352e-25
1.1692508184126125,0.08019775998253595,0.538352558948267,-0.6827102298933554,5.587964987200488e-25
1.1595996433060238,0.08606937536102778,0.4190135684179478,-0.7712260638056381,5.595158339054984e-25
1.4512819454765586,0.08403252713853748,0.4144320039242571,-1.0221253811564304,5.606851311970643e-25
1.8676814261588246,0.09598793040223472,0.24985635527424993,-1.352935156063538,5.607842287705004e-25
1.1118274714617384,0.09196544702208591,0.4040953383126589,-0.617959145294658,5.620903156276164e-25
1.0443121389823258,0.09209508637255706,0.44659412846372126,-0.575886124181715,5.634905034211689e-25
1.3351340985774416,0.09029481639563643,0.3254713961617258,-0.8016005255289196,5.663157333646908e-25
1.072514257548837,0.08825350927039934,0.41206069983755017,-0.6372276260274254,5.704279236136995e-25
1.7070681474989626,0.0865766663628162,0.2656644881223252,-1.276382362311731,5.719618771738457e-25
1.28797023871441,0.10005357664895359,0.3817034462727971,-0.7632435597546188,5.7348139791319885e-25
1.917705033142863,0.08965984558436459,0.2582387594734863,-1.3678488541590328,5.794090025569607e-25
1.7043123548458405,0.08241497164388341,0.2928868545026695,-1.2751445574238267,5.83065746353332e-25
1.1618463414400748,0.09210580198387615,0.46494028974906715,-0.7305308803009858,5.855319238897963e-25
0.967748091773052,0.08526372123614616,0.5176476612050125,-0.5684661998055109,5.871044338571272e-25
1.4120078741412092,0.08591993513941076,0.3416798470594779,-0.8618796983469297,5.871289174393099e-25
1.7535485469816319,0.08090744063775043,0.26477811650278643,-1.2501326294697268,5.922337963680049e-25
1.428365379846341,0.10284028868959158,0.3118137708900847,-0.8712981859552325,5.942652524981981e-25
1.2144791851899555,0.08948535961057405,0.4170969569014109,-0.8114067325892997,5.953116715617863e-25
1.065908118671658,0.09336964045112306,0.4956737918872132,-0.6077989944353386,5.993227932847538e-25
1.1774262797278936,0.08895223498471636,0.37863852647036067,-0.6687806742290252,6.024895117354538e-25
1.4406692120659768,0.09049554248945046,0.39732564443418406,-0.8960656585497462,6.033974082242119e-25
1.3121065487901566,0.08053714470836922,0.3637987067467955,-0.8119589023675797,6.067449621922021e-25
1.2102543649993092,0.08857798212829084,0.3433067876959361,-0.7335242441100753,6.090290791887796e-25
1.078947876105269,0.08112893967569756,0.6098674071802415,-0.6578645769079086,6.090157186729054e-25
1.0170556494251786,0.08223377562287207,0.5107030965614836,-0.5434145795477909,6.118904399821432e-25
1.093643880130177,0.08685493896611154,0.5367811417043584,-0.6955492984865528,6.125938889379761e-25
1.9056078281987119,0.08243257422679551,0.2512190349910958,-1.4313682253073332,6.160474371114383e-25
1.284704285081873,0.07735888769925228,0.4409780583425131,-0.8233070648498078,6.163778520671818e-25
1.3469955522825214,0.08584595743367919,0.3036039925486844,-0.908630160376936,6.168591720812797e-25
1.1844629050012536,0.0803883845916279,0.5402372181681807,-0.7787363465531836,6.193577194299925e-25
1.2867195741929538,0.10000593501452328,0.3417149349484833,-0.798285741164025,6.208581113363817e-25
1.3598549942109508,0.0899260295623048,0.4422061943464324,-0.8746036218873066,6.228475685666778e-25
1.2455573305516836,0.08215342949353159,0.4144087649417846,-0.8632984135652553,6.253005984210384e-25
1.8383239825522875,0.08598209075615491,0.23567860869108054,-1.3091497463258912,6.340947144939957e-25
1.3651270713857149,0.09483972350798792,0.3935335386953223,-0.8170108258128885,6.378558592754777e-25
1.3810337481760724,0.10061743280501105,0.30030992753398567,-0.8493807506756015,6.37826660094783e-25
1.5499675527276238,0.10293003947084216,0.25799266246709623,-1.0184607718367844,6.383309654744573e-25
1.4332352018163113,0.09518012785157604,0.3758956567333342,-0.8839974226630702,6.401399450330105e-25
1.4103603836852165,0.0888802770527504,0.41854817027515206,-0.9539027845876986,6.410070248428721e-25
1.1754630919048672,0.08123945205486667,0.5661642842031949,-0.7376160243299581,6.434642915695084e-25
1.0329474363632232,0.085699687370774,0.44162052051415707,-0.5853376089052875,6.457429351272318e-25
1.4512830147511142,0.09776627267852012,0.3238538899701353,-0.8808867191534056,6.47773382150892e-25
1.2480422138650777,0.0823535454114315,0.5131921577395889,-0.834423179855428,6.489289584787574e-25
1.7235325748667087,0.0884777520853146,0.23988412571513673,-1.1918843410185334,6.489295351149892e-25
1.3309765561888032,0.10230826833569145,0.33760060053973523,-0.8008118906382822,6.491533734746481e-25
1.4721096708006816,0.08575410772112425,0.33636841031900555,-1.0683594909506435,6.492079160978932e-25
1.081141116025591,0.0856986991821391,0.4176084376898777,-0.6674124178649623,6.4962762265657945e-25
1.5925490709793348,0.10238877558567501,0.29236445127259764,-1.0205145652784477,6.551105741570809e-25
1.2110548482546493,0.07778724975367024,0.4473249143095998,-0.7899587701289901,6.655022752790396e-25
1.0050586737806828,0.08590825296101996,0.4734962824795543,-0.5965001778209653,6.6921057137740525e-25
1.3545982050116905,0.08564739559607226,0.46015847137214355,-0.9126271034441742,6.713552278204749e-25
1.463119422841351,0.09986248844906892,0.3183534424890944,-0.9754130444916465,6.723071494126587e-25
1.1951742274550672,0.07888938934625114,0.45909685608101125,-0.7996835217596692,6.725499983575291e-25
1.3485984344990587,0.08045169539696144,0.47467749571765105,-0.915686502646271,6.7361328267995525e-25
1.493455661013671,0.08494901381409682,0.38080450026354085,-0.9407865363892589,6.745950080995259e-25
0.9229081155219191,0.08277421294487425,0.6412152411535084,-0.5280211893469193,6.751629077043096e-25
1.043756891003317,0.08098400014164477,0.4698061027054597,-0.5983140942589933,6.797671822994834e-25
0.9786058124824355,0.08531895854831507,0.4872315862715486,-0.5423330570436655,6.8272991589453e-25
1.2235719308398396,0.08105925605040969,0.5254499259923582,-0.8128994870014639,6.835968774324828e-25
0.9802288230504654,0.08565520451480381,0.5140335348721198,-0.5107945253384305,6.873402710095048e-25
1.5124472925288894,0.08283511482072323,0.4165515699797987,-1.0267457589500402,6.883908715533232e-25
1.1986952383033151,0.09869570166973558,0.3817679653505829,-0.7056458231884342,6.905064614331761e-25
1.4853538316697177,0.09957556859230951,0.30317713696264176,-0.9148245542641582,6.926903687989377e-25
1.706883567906811,0.08310367269747812,0.3354813416532744,-1.1751335256508155,6.934367273113691e-25
1.3609783557544761,0.08517230756065869,0.4121866139668623,-0.9592058611426528,6.943744178542787e-25
1.2194016281276245,0.09902129099756066,0.3963429186366467,-0.7054460568468139,6.946861994508101e-25
0.9365349251130801,0.08704689268911761,0.5402351266036632,-0.5108004679524827,6.960436053942055e-25
1.303812060218373,0.08535046661950989,0.4293497318346943,-0.7589818821960297,7.006672139227672e-25
1.0456073088062627,0.08334789475924809,0.4901403024441861,-0.5576579531540118,7.027224334914746e-25
1.322627317484918,0.09154126631444484,0.31877182895122763,-0.8917056156303667,7.047411459479711e-25
0.9076454133335444,0.08453824737891731,0.6239846441216279,-0.475266146529572,7.070778524579216e-25
0.9490692270078969,0.08635425438524941,0.5653520090869693,-0.48655692012942486,7.080941613770087e-25
1.2846730345860256,0.09027210473772497,0.4462860042681257,-0.7494584671570417,7.084942561689547e-25
1.7517547210244175,0.09301214711292063,0.2988978510116901,-1.2036537396676248,7.092292966230054e-25
1.6563638112128631,0.08362862621055922,0.3182769302057933,-1.1028868963614353,7.137842050477421e-25
1.8046903059664527,0.10144663757755774,0.2501119577683407,-1.2490261482660678,7.170666480778714e-25
1.1331368268446265,0.07827789022414658,0.5060200670892636,-0.7270487120875495,7.173782657911017e-25
1.3365400244376455,0.0965625461931452,0.35714245223401914,-0.8804995260112054,7.1983428401235465e-25
1.2477520133612194,0.08833100197002142,0.32675110659574946,-0.7885603829965848,7.2140749409181255e-25
1.0503817305852714,0.08213174067143932,0.5117606826186605,-0.6733384727832779,7.223832744149938e-25
1.00408783719399,0.08744028980078834,0.5917337285526836,-0.5394415199626783,7.239603445641728e-25
1.1719976831713608,0.09563640385130345,0.4303812349921103,-0.6511390370760402,7.2704999019509e-25
1.0191695231854878,0.08663598834550225,0.6073176767750533,-0.5902151091957579,7.290536301240403e-25
0.9547410461960008,0.08345027952274456,0.6375326298344439,-0.5618769218053599,7.297253400903047e-25
0.9814524016336592,0.08518242531483736,0.6274016652237974,-0.5749071867140645,7.342218257235425e-25
1.3381300826197224,0.08232994864411272,0.33744204581900705,-0.9315788787439947,7.424242667154777e-25
1.1534733353502684,0.08203525945210535,0.4584362890710676,-0.7756877043632906,7.445144096751554e-25
1.198161555760641,0.09880851419506394,0.38748341763349675,-0.7007719143902806,7.44592546398088e-25
1.0784132158841224,0.09153201360444438,0.42207225146854616,-0.594912509055658,7.462593974664562e-25
0.9878239398638966,0.08989199479794548,0.49691589923520796,-0.5276776651925155,7.553000466213242e-25
1.111654150995244,0.09186838733111934,0.515044099824865,-0.6364779503913272,7.579520280584761e-25
1.5580999934635185,0.08541035243752539,0.3619068284755901,-1.1244180043910252,7.57895346421174e-25
1.3215344867622771,0.09598375942836608,0.35503836623847446,-0.8723061631143278,7.586766793252865e-25
1.1550503516929813,0.09715928653368133,0.422874779994505,-0.6541291951147454,7.5889644181101805e-25
1.2269337241560077,0.07955365323350515,0.40573717801461023,-0.8247252956803197,7.592788407990136e-25
1.285686799073488,0.0912758369265181,0.3287820717488806,-0.8553503180472539,7.605302744218372e-25
0.9517605855979939,0.08809262682563727,0.5951559965864515,-0.5235653035433196,7.621348782221334e-25
1.045889106353143,0.08712159254154525,0.43322625604720405,-0.5852537066736807,7.629282005477377e-25
0.9440028555804082,0.08435147004791156,0.5452959278056791,-0.545212767072276,7.634214311187553e-25
1.5524052391381715,0.0900696994677299,0.26267292803753894,-1.1126326969465679,7.6566551945907775e-25
1.242461427592997,0.07740799971452261,0.4449418412920487,-0.7913424577875254,7.684943027529666e-25
1.346052478641448,0.09981368409927749,0.3260213691685048,-0.8005913791850168,7.698177281152634e-25
1.5208914209111728,0.0792278441569814,0.3090009240815899,-1.0378225261368037,7.698470698927573e-25
1.833452880445688,0.09761901377227093,0.2306472835860699,-1.3329259406151002,7.69880015310193e-25
1.2024153382714553,0.07774375514969173,0.47500804490205234,-0.7832983047029656,7.7842818124932085e-25
1.3826666160332348,0.09756416772092813,0.3787909201504254,-0.8794863246507685,7.798442820970016e-25
1.9012094971665248,0.08486267073517802,0.2775320130044895,-1.3800762137012375,7.837226317599128e-25
1.272124547961775,0.08381362063148735,0.492913469460667,-0.7576551179592217,7.8933363539052065e-25
0.9072520053563212,0.08486920520388548,0.614921294305375,-0.5024231536539243,7.901154034733443e-25
0.9344984240297768,0.0841588377694679,0.5886290858338239,-0.4807386888752345,7.93750436681858e-25
1.8510201522611092,0.08860892048301476,0.23166884376128843,-1.3101552630948965,7.957710748935727e-25
0.9611597722287953,0.08806336873107619,0.5171974895826074,-0.539813464634926,8.024938566809155e-25
1.7072536797347893,0.08420244033254272,0.33374245934372215,-1.170214543765578,8.046277056993649e-25
1.2395436415117542,0.07998539799897884,0.5171745014527102,-0.7544790260719225,8.076580449625764e-25
1.2225770052017582,0.09689093370913716,0.3622719696895208,-0.7596371660932106,8.0806848954435615e-25
1.1266088413373947,0.08489023779149829,0.42984674797384165,-0.6210325222748667,8.094575634665755e-25
1.0439773056016601,0.08783465002060623,0.5669553718010594,-0.6315827972448,8.151128188205943e-25
1.4695793766730103,0.10414559825029658,0.2926390620577367,-0.9178679971694403,8.210561828551926e-25
1.3119993209964198,0.09044033829888752,0.38635090920447435,-0.7572504425641307,8.259175440642655e-25
1.3164939214741647,0.08406713932600283,0.491416697408116,-0.8237370810830451,8.264453086706774e-25
1.1554079720524024,0.09741709950208124,0.40632460763372164,-0.6667476990889614,8.278014744982911e-25
1.6669297604045537,0.08682102746058006,0.27597808849567806,-1.2404520005234514,8.31366556884e-25
1.0553436059508547,0.08027215398178525,0.5591491416637293,-0.5809187184227615,8.413344160815645e-25
1.0458103266994034,0.08013169768442786,0.5573377824442536,-0.5748977295683741,8.447865731292266e-25
1.099813515060465,0.08615735895670107,0.47257012232776124,-0.5862719590944063,8.446886079100908e-25
1.526709463617966,0.09646436511852156,0.30603424649121863,-0.9512947516533314,8.454840619681945e-25
1.7270182575778619,0.09791390107189735,0.28024248032440113,-1.1562739167856357,8.4822597402288e-25
1.8389896342304517,0.09684915330167548,0.2482939219990108,-1.3307497317335493,8.571986330170263e-25
1.3672830090480035,0.08720305265541838,0.3002397730193706,-0.8686081251542941,8.573050264491437e-25
1.1287072515976893,0.07909397803030661,0.5698768104373279,-0.6928605965436516,8.620636526993326e-25
1.5596289602382354,0.08051460788558065,0.3831152398324754,-1.1128976587363026,8.632738593468417e-25
1.2898037878814685,0.07893470640045706,0.4095259177017709,-0.7907217639729796,8.634353460428414e-25
1.2753145835784658,0.08046759698810914,0.48477918788835767,-0.8714027802409117,8.64483494294568e-25
1.4458712962000335,0.0792802014968336,0.4304565963073196,-0.9578410640915431,8.657131582099483e-25
1.1215003209169954,0.084010226154535,0.5691068077267957,-0.7144605859280884,8.659324065701197e-25
1.1780381837927252,0.0795994961110969,0.4341334270241521,-0.7816384899088336,8.673156473078195e-25
1.1512975375429808,0.07969640571496972,0.5097009005079128,-0.7638092414455961,8.693465582669664e-25
1.7247727823642527,0.08782052743545296,0.3169181596953402,-1.172453701185445,8.694725733063408e-25
1.169836164204454,0.07925134530648625,0.5514771661713314,-0.7455356303724603,8.728735655942842e-25
1.5062607488196562,0.08390019026572253,0.3775527617473797,-0.9562605111954774,8.728421416410736e-25
1.794680954187025,0.086538726230761,0.3081146776848819,-1.2960565184180046,8.730163159272183e-25
1.252204095002416,0.08133375351285942,0.3544440322525226,-0.8189369084943274,8.733415276068192e-25
1.1723351160395827,0.0809626975288172,0.563425745262349,-0.7101283369492462,8.73612626983309e-25
1.6767278041050022,0.095331228430225,0.23301303939609297,-1.1945295973425019,8.755472608634182e-25
1.378162711387225,0.09459386293655146,0.3277997381267699,-0.8219067783317766,8.762182556055683e-25
1.012916939266104,0.08750759197156563,0.5874113126401002,-0.5984408058011699,8.766599229433493e-25
0.9908708238136973,0.08832596709100457,0.4764986912075827,-0.5497782533226776,8.775830638063004e-25
1.0888568644156762,0.07831917617523709,0.516226596182937,-0.6754101718848764,8.788157990991195e-25
1.0783502338969266,0.08997082037852176,0.4567354781117266,-0.5729025429245895,8.788589877555404e-25
1.274925702747161,0.07998268915927825,0.3805414687068192,-0.8711000797558763,8.788285462909913e-25
1.0981039644193653,0.09420299253565827,0.4607242895768477,-0.6478036529642612,8.819273111600552e-25
1.0418942595807332,0.08257496859006723,0.6061442181239401,-0.648984624852774,8.821007424586944e-25
1.3885210201271139,0.08096194427746072,0.3417886916241138,-0.9842648119349078,8.906562907880183e-25
1.3151429217738395,0.0806502016577296,0.4731925261759922,-0.903668193131772,8.952075303644616e-25
1.1276012165537008,0.0933242746568573,0.43940511087823353,-0.6113327912088546,8.951693507035626e-25
1.2400033138549258,0.08565386263406344,0.4591026813002453,-0.8460328640894617,9.00708932937719e-25
1.8898953511481968,0.09867711487151619,0.22796775043256134,-1.36516712226202,9.049450611178467e-25
1.0247491750222804,0.08264635129429852,0.5475202052447332,-0.5396142386423457,9.133991313480708e-25
1.156381600642116,0.08274812419963454,0.4067108332753289,-0.6660490483227899,9.149841379659609e-25
1.4162683756497194,0.09383618656045804,0.35492044518946775,-0.8495088623487899,9.16827071827512e-25
1.8411327022057435,0.09199225207268844,0.22103798901946542,-1.3056515671290647,9.214562139642898e-25
1.7140873227813516,0.09972005347932275,0.27751058093821884,-1.185306242205818,9.226471347166957e-25
2.007399818362774,0.08908072192643456,0.22523443453240788,-1.5070460415031288,9.270701514369123e-25
1.1589488438883377,0.08270136732176683,0.47592349931937256,-0.7822334815524847,9.298027637245526e-25
1.7844047517836648,0.08704374769225492,0.26879886086852955,-1.3391832047514374,9.346344851859533e-25
1.8190541583134652,0.0972423948525605,0.22193859376802583,-1.2709111594382758,9.352200308363726e-25
1.0732197311066864,0.09066923192711039,0.41679228102383453,-0.6030755875208826,9.355231994599974e-25
1.1252518445731199,0.09310038748048649,0.4598978454050224,-0.6897933512926835,9.374777450860888e-25
1.1436581545328648,0.0860734127720106,0.5425607365370676,-0.6471299151401075,9.429976964686457e-25
1.18459343894912,0.08499050001401251,0.44144394654642943,-0.8028355666650735,9.462124183355602e-25
1.4233708828847909,0.08838292024559405,0.3039896828985061,-1.006745728902904,9.530538595477031e-25
1.000709375590628,0.09024823271975262,0.4954311054473456,-0.5745031049580605,9.566391105443929e-25
1.1450589221125793,0.0822955332679414,0.4068008768695427,-0.7426483943606206,9.590040626143977e-25
1.6784987588374392,0.08605986398615122,0.23999638907537313,-1.185634315488236,9.592195259186955e-25
1.2161822457483251,0.08092783689958002,0.5016897966423193,-0.8237501350446421,9.640833858303574e-25
1.095363528616583,0.084184423303233,0.4430605908641246,-0.6007525658212225,9.654023804696245e-25
1.0509795967176727,0.08744745710825863,0.5738666968696754,-0.6352383784160094,9.670990977327277e-25
1.363888380711585,0.08943300877784044,0.2961404891357104,-0.923359322772513,9.67717794730266e-25
1.1905900153054751,0.08882789609228407,0.3610465978758041,-0.6952256158928589,9.691456066078852e-25
1.5468117651104005,0.09200417836058698,0.25790615515080556,-1.0945310378517437,9.691842162324545e-25
1.2948838091322827,0.08091364567912189,0.3443764705815652,-0.8310088154639323,9.707660780056178e-25
1.1511261328403743,0.08740190251082446,0.3810814269486548,-0.7347824013002018,9.717334132160668e-25
1.2540666542086458,0.08064614698804246,0.46100716213814547,-0.8658293408540634,9.728437857536876e-25
1.2940911179449877,0.08442703026200707,0.3806162976121598,-0.9060176629427292,9.744013070847833e-25
1.0892148562244304,0.0834686030986299,0.5951176346960235,-0.6240988892353849,9.745886679526833e-25
1.75347273297389,0.0974110368066691,0.22533120814690966,-1.2558626514596316,9.78142474812775e-25
1.1377596257322633,0.07950420988506254,0.4986316260338663,-0.7503507920928671,9.809039130962069e-25
0.9605476445267923,0.0890638606139841,0.5396163036733925,-0.5061512826626395,9.832319066095826e-25
1.1267877085244735,0.08601686065534228,0.5270018898728821,-0.7307317724599203,9.874971734631444e-25
1.0629203444085302,0.09124847581708408,0.5232648434236712,-0.6257536263441308,9.873880360398036e-25
1.757163760592613,0.08962885800013322,0.2515325678443916,-1.310130521805039,9.8899473729464e-25
1.0237580932614885,0.08216897333353222,0.6323042203474277,-0.5837394957371214,9.893220159319126e-25
1.0524890941071305,0.09195177769934913,0.43665955722931543,-0.5965637321265538,9.89896785449463e-25
1.6058767465286432,0.08920888853883938,0.3381140788796871,-1.1488593418828712,9.941434501379958e-25
0.976057917791124,0.0872925413339286,0.6084945009580027,-0.5523760296932674,9.95830495713364e-25
1.8844428626709246,0.08481744782699577,0.23142052511000905,-1.3705576049377193,1.0008126178686346e-24
1.7694618011401222,0.0976259294825834,0.27230915006920386,-1.2025527887469816,1.0058595926179437e-24
1.9745528362666758,0.08836233713949211,0.21596979648375775,-1.4615980213936952,1.0120069011443354e-24
1.8041646080440823,0.08392192451800029,0.23415448956791024,-1.3187659849443318,1.012605787452064e-24
1.7030645257288068,0.10455657914981789,0.2548866433400849,-1.1403314122045023,1.0174062522387893e-24
1.0887913176351667,0.08584856512340437,0.4164740980960634,-0.6123910487147135,1.0260185511043138e-24
0.9843369746247532,0.08511356960505921,0.5058760545704682,-0.5184376464324647,1.0276392228258383e-24
1.3692506010801029,0.08085778821282558,0.35176908592828743,-0.8567701071085696,1.0276214532726271e-24
1.1858615345143637,0.08862558615756307,0.5115170730218156,-0.6846322805692644,1.0281933321170942e-24
1.1332006704958075,0.08768129018651848,0.4802657482527684,-0.7393610668899466,1.0306040462681204e-24
1.0686593819998504,0.08030448055831128,0.5348925463660058,-0.588364664589021,1.0321429442214073e-24
1.2828643640089878,0.09791464954985142,0.32543536867482664,-0.774397585179379,1.032458093002642e-24
1.7197851602194019,0.0988047244817546,0.2263855943499138,-1.1926799118185083,1.035068634010156e-24
1.1602386324761442,0.07885542334476524,0.45573049064776905,-0.6855360389380165,1.035779917551633e-24
1.5695391204480007,0.08996025540938538,0.33626159053776056,-1.0009475214645032,1.036524608198391e-24
1.4350228281648334,0.08120059915771388,0.35810096384691154,-1.0360552987809457,1.0369223657545071e-24
1.4713638105801328,0.09990896137552174,0.343064539963142,-0.9383386018758277,1.0460196133397629e-24
1.7203108198261905,0.0997301781524715,0.22727320877815838,-1.2012736550002407,1.0544805985123113e-24
0.9964357917439093,0.08816714602851854,0.5583033369305647,-0.5911309141071324,1.0556472390222501e-24
0.9883598754207209,0.09063905563958212,0.5116367398200995,-0.5292309523624021,1.0562732442648895e-24
1.2137061220792325,0.08607990186713388,0.3719400821710855,-0.8125795358469752,1.0672057560453904e-24
1.2337867812225343,0.09301937846262441,0.4556586897971543,-0.7704145556185418,1.0692005023280078e-24
1.2492456126147287,0.0897034015025059,0.4264055435049104,-0.7045522991204196,1.0716768159922366e-24
1.2900506381323606,0.08769831372980386,0.323420941144185,-0.7924677813980143,1.0784801719729065e-24
1.0625977741876729,0.07998220157960474,0.4716328691711033,-0.6465789683396523,1.0793561212683243e-24
1.0109899066418255,0.07917102799521074,0.5488093908080374,-0.5917778412993857,1.08419654099262e-24
1.2169978016001548,0.09156952002576157,0.4745829861430674,-0.7047513208647844,1.084298314891148e-24
1.4071228840239673,0.08476368040241011,0.43067684208984097,-0.8731464886768723,1.0949073628906257e-24
1.2327283392083315,0.08551285257622762,0.43588822308645875,-0.8459425986237596,1.0951720452440876e-24
0.9485014930341482,0.08132987597102562,0.5840275009987592,-0.5550448468201901,1.0971393828494815e-24
1.026583862907542,0.08554574505053532,0.45205712521602276,-0.6104110647755736,1.0975046170387736e-24
0.9702893212956806,0.0830859598892234,0.6037999510285157,-0.5883996399126723,1.0985422518500909e-24
1.341714449114182,0.08255098601293435,0.4781758548155198,-0.9072357236898123,1.0994298296476939e-24
1.5330882521469698,0.09550971951892907,0.35114447481657257,-1.00690819145701,1.1001580120271152e-24
0.9657922444971085,0.08109996840545558,0.633745108817476,-0.56969588179002,1.102841915466406e-24
0.9998518283221604,0.07977127673069435,0.5342260645481786,-0.5806695257104453,1.1034991844046705e-24
1.440184771155511,0.08631663662621035,0.39775888449961744,-0.8888190020948392,1.1051615322638589e-24
1.877458139488832,0.08363177213732764,0.28353870226083594,-1.3576348468090877,1.1070778774175506e-24
1.5466419966958977,0.0880887567614841,0.38440573912442705,-1.049560643667691,1.1134303172199441e-24
1.9668364928007962,0.09066661524566436,0.23941358455188944,-1.4637959881549198,1.1155702426122441e-24
1.5892287464491957,0.08535312424501813,0.36924573327072446,-1.0498139187194813,1.1185632143312408e-24
1.1696664762247269,0.07791634706038343,0.5047270626767097,-0.7110988846091513,1.1217259994787939e-24
